"ZIP_CODE","PO_NAME","STATE","ZIP_TYPE","ZCTA","zip_join_type"
"01463","Pepperell","MA","Zip Code Area","01463","Zip Matches ZCTA"
"01464","Shirley","MA","Zip Code Area","01464","Zip Matches ZCTA"
"01467","Still River","MA","Post Office or large volume customer","01467","Zip Matches ZCTA"
"01468","Templeton","MA","Zip Code Area","01468","Zip Matches ZCTA"
"01469","Townsend","MA","Zip Code Area","01469","Zip Matches ZCTA"
"01470","Groton","MA","Post Office or large volume customer","01450","Spatial join to ZCTA"
"01471","Groton","MA","Post Office or large volume customer","01450","Spatial join to ZCTA"
"01472","West Groton","MA","Post Office or large volume customer","01450","Spatial join to ZCTA"
"01473","Westminster","MA","Zip Code Area","01473","Zip Matches ZCTA"
"01474","West Townsend","MA","Zip Code Area","01474","Zip Matches ZCTA"
"01475","Winchendon","MA","Zip Code Area","01475","Zip Matches ZCTA"
"01501","Auburn","MA","Zip Code Area","01501","Zip Matches ZCTA"
"01503","Berlin","MA","Zip Code Area","01503","Zip Matches ZCTA"
"01504","Blackstone","MA","Zip Code Area","01504","Zip Matches ZCTA"
"01505","Boylston","MA","Zip Code Area","01505","Zip Matches ZCTA"
"01506","Brookfield","MA","Zip Code Area","01506","Zip Matches ZCTA"
"01507","Charlton","MA","Zip Code Area","01507","Zip Matches ZCTA"
"01508","Charlton City","MA","Post Office or large volume customer","01507","Spatial join to ZCTA"
"01509","Charlton Depot","MA","Post Office or large volume customer","01507","Spatial join to ZCTA"
"01510","Clinton","MA","Zip Code Area","01510","Zip Matches ZCTA"
"01515","East Brookfield","MA","Zip Code Area","01515","Zip Matches ZCTA"
"01516","Douglas","MA","Zip Code Area","01516","Zip Matches ZCTA"
"01518","Fiskdale","MA","Zip Code Area","01518","Zip Matches ZCTA"
"01519","Grafton","MA","Zip Code Area","01519","Zip Matches ZCTA"
"01520","Holden","MA","Zip Code Area","01520","Zip Matches ZCTA"
"01521","Holland","MA","Zip Code Area","01521","Zip Matches ZCTA"
"01522","Jefferson","MA","Zip Code Area","01522","Zip Matches ZCTA"
"01523","Lancaster","MA","Zip Code Area","01523","Zip Matches ZCTA"
"01524","Leicester","MA","Zip Code Area","01524","Zip Matches ZCTA"
"01525","Linwood","MA","Post Office or large volume customer","01525","Zip Matches ZCTA"
"01526","Manchaug","MA","Post Office or large volume customer","01590","Spatial join to ZCTA"
"01527","Millbury","MA","Zip Code Area","01527","Zip Matches ZCTA"
"01529","Millville","MA","Zip Code Area","01529","Zip Matches ZCTA"
"01531","New Braintree","MA","Zip Code Area","01531","Zip Matches ZCTA"
"01532","Northborough","MA","Zip Code Area","01532","Zip Matches ZCTA"
"01534","Northbridge","MA","Zip Code Area","01534","Zip Matches ZCTA"
"01535","North Brookfield","MA","Zip Code Area","01535","Zip Matches ZCTA"
"01536","North Grafton","MA","Zip Code Area","01536","Zip Matches ZCTA"
"01537","North Oxford","MA","Zip Code Area","01537","Zip Matches ZCTA"
"01538","North Uxbridge","MA","Post Office or large volume customer","01569","Spatial join to ZCTA"
"01540","Oxford","MA","Zip Code Area","01540","Zip Matches ZCTA"
"01541","Princeton","MA","Zip Code Area","01541","Zip Matches ZCTA"
"01542","Rochdale","MA","Zip Code Area","01542","Zip Matches ZCTA"
"01543","Rutland","MA","Zip Code Area","01543","Zip Matches ZCTA"
"01545","Shrewsbury","MA","Zip Code Area","01545","Zip Matches ZCTA"
"01546","Shrewsbury","MA","Post Office or large volume customer","01545","Spatial join to ZCTA"
"01550","Southbridge","MA","Zip Code Area","01550","Zip Matches ZCTA"
"01560","South Grafton","MA","Zip Code Area","01560","Zip Matches ZCTA"
"01561","South Lancaster","MA","Post Office or large volume customer","01561","Zip Matches ZCTA"
"01562","Spencer","MA","Zip Code Area","01562","Zip Matches ZCTA"
"01564","Sterling","MA","Zip Code Area","01564","Zip Matches ZCTA"
"01566","Sturbridge","MA","Zip Code Area","01566","Zip Matches ZCTA"
"01568","Upton","MA","Zip Code Area","01568","Zip Matches ZCTA"
"01569","Uxbridge","MA","Zip Code Area","01569","Zip Matches ZCTA"
"01570","Webster","MA","Zip Code Area","01570","Zip Matches ZCTA"
"01571","Dudley","MA","Zip Code Area","01571","Zip Matches ZCTA"
"01581","Westborough","MA","Zip Code Area","01581","Zip Matches ZCTA"
"01583","West Boylston","MA","Zip Code Area","01583","Zip Matches ZCTA"
"01585","West Brookfield","MA","Zip Code Area","01585","Zip Matches ZCTA"
"01586","West Millbury","MA","Post Office or large volume customer","01527","Spatial join to ZCTA"
"01588","Whitinsville","MA","Zip Code Area","01588","Zip Matches ZCTA"
"01590","Sutton","MA","Zip Code Area","01590","Zip Matches ZCTA"
"01601","Worcester","MA","Post Office or large volume customer","01608","Spatial join to ZCTA"
"01602","Worcester","MA","Zip Code Area","01602","Zip Matches ZCTA"
"01603","Worcester","MA","Zip Code Area","01603","Zip Matches ZCTA"
"01604","Worcester","MA","Zip Code Area","01604","Zip Matches ZCTA"
"01605","Worcester","MA","Zip Code Area","01605","Zip Matches ZCTA"
"01606","Worcester","MA","Zip Code Area","01606","Zip Matches ZCTA"
"01607","Worcester","MA","Zip Code Area","01607","Zip Matches ZCTA"
"01608","Worcester","MA","Zip Code Area","01608","Zip Matches ZCTA"
"01609","Worcester","MA","Zip Code Area","01609","Zip Matches ZCTA"
"01610","Worcester","MA","Zip Code Area","01610","Zip Matches ZCTA"
"01611","Cherry Valley","MA","Zip Code Area","01611","Zip Matches ZCTA"
"01612","Paxton","MA","Zip Code Area","01612","Zip Matches ZCTA"
"01613","Worcester","MA","Post Office or large volume customer","01605","Spatial join to ZCTA"
"01614","Worcester","MA","Post Office or large volume customer","01608","Spatial join to ZCTA"
"01615","Worcester","MA","Post Office or large volume customer","01605","Spatial join to ZCTA"
"01653","Worcester","MA","Post Office or large volume customer","01605","Spatial join to ZCTA"
"01655","Worcester","MA","Post Office or large volume customer","01605","Spatial join to ZCTA"
"01701","Framingham","MA","Zip Code Area","01701","Zip Matches ZCTA"
"01702","Framingham","MA","Zip Code Area","01702","Zip Matches ZCTA"
"01703","Framingham","MA","Post Office or large volume customer","01701","Spatial join to ZCTA"
"01704","Framingham","MA","Post Office or large volume customer","01702","Spatial join to ZCTA"
"01705","Framingham","MA","Post Office or large volume customer","01701","Spatial join to ZCTA"
"01718","Acton","MA","Zip Code Area","01718","Zip Matches ZCTA"
"01719","Boxborough","MA","Zip Code Area","01719","Zip Matches ZCTA"
"01720","Acton","MA","Zip Code Area","01720","Zip Matches ZCTA"
"01721","Ashland","MA","Zip Code Area","01721","Zip Matches ZCTA"
"01730","Bedford","MA","Zip Code Area","01730","Zip Matches ZCTA"
"01731","Hanscom AFB","MA","Zip Code Area","01731","Zip Matches ZCTA"
"01740","Bolton","MA","Zip Code Area","01740","Zip Matches ZCTA"
"01741","Carlisle","MA","Zip Code Area","01741","Zip Matches ZCTA"
"01742","Concord","MA","Zip Code Area","01742","Zip Matches ZCTA"
"01745","Fayville","MA","Zip Code Area","01745","Zip Matches ZCTA"
"01746","Holliston","MA","Zip Code Area","01746","Zip Matches ZCTA"
"01747","Hopedale","MA","Zip Code Area","01747","Zip Matches ZCTA"
"01748","Hopkinton","MA","Zip Code Area","01748","Zip Matches ZCTA"
"01749","Hudson","MA","Zip Code Area","01749","Zip Matches ZCTA"
"01752","Marlborough","MA","Zip Code Area","01752","Zip Matches ZCTA"
"01754","Maynard","MA","Zip Code Area","01754","Zip Matches ZCTA"
"01756","Mendon","MA","Zip Code Area","01756","Zip Matches ZCTA"
"01757","Milford","MA","Zip Code Area","01757","Zip Matches ZCTA"
"01760","Natick","MA","Zip Code Area","01760","Zip Matches ZCTA"
"01770","Sherborn","MA","Zip Code Area","01770","Zip Matches ZCTA"
"01772","Southborough","MA","Zip Code Area","01772","Zip Matches ZCTA"
"01773","Lincoln","MA","Zip Code Area","01773","Zip Matches ZCTA"
"01775","Stow","MA","Zip Code Area","01775","Zip Matches ZCTA"
"01776","Sudbury","MA","Zip Code Area","01776","Zip Matches ZCTA"
"01778","Wayland","MA","Zip Code Area","01778","Zip Matches ZCTA"
"01784","Woodville","MA","Post Office or large volume customer","01748","Spatial join to ZCTA"
"01801","Woburn","MA","Zip Code Area","01801","Zip Matches ZCTA"
"01803","Burlington","MA","Zip Code Area","01803","Zip Matches ZCTA"
"01805","Burlington","MA","Post Office or large volume customer","01803","Spatial join to ZCTA"
"01810","Andover","MA","Zip Code Area","01810","Zip Matches ZCTA"
"01812","Andover","MA","Post Office or large volume customer","01810","Spatial join to ZCTA"
"01813","Woburn","MA","Post Office or large volume customer","01801","Spatial join to ZCTA"
"01815","Woburn","MA","Post Office or large volume customer","01801","Spatial join to ZCTA"
"01821","Billerica","MA","Zip Code Area","01821","Zip Matches ZCTA"
"01822","Billerica","MA","Post Office or large volume customer","01821","Spatial join to ZCTA"
"01824","Chelmsford","MA","Zip Code Area","01824","Zip Matches ZCTA"
"01826","Dracut","MA","Zip Code Area","01826","Zip Matches ZCTA"
"01827","Dunstable","MA","Zip Code Area","01827","Zip Matches ZCTA"
"01830","Haverhill","MA","Zip Code Area","01830","Zip Matches ZCTA"
"01831","Haverhill","MA","Post Office or large volume customer","01830","Spatial join to ZCTA"
"01832","Haverhill","MA","Zip Code Area","01832","Zip Matches ZCTA"
"01833","Georgetown","MA","Zip Code Area","01833","Zip Matches ZCTA"
"01834","Groveland","MA","Zip Code Area","01834","Zip Matches ZCTA"
"01835","Haverhill","MA","Zip Code Area","01835","Zip Matches ZCTA"
"01840","Lawrence","MA","Zip Code Area","01840","Zip Matches ZCTA"
"01841","Lawrence","MA","Zip Code Area","01841","Zip Matches ZCTA"
"01842","Lawrence","MA","Post Office or large volume customer","01840","Spatial join to ZCTA"
"01843","Lawrence","MA","Zip Code Area","01843","Zip Matches ZCTA"
"01844","Methuen","MA","Zip Code Area","01844","Zip Matches ZCTA"
"01845","North Andover","MA","Zip Code Area","01845","Zip Matches ZCTA"
"01850","Lowell","MA","Zip Code Area","01850","Zip Matches ZCTA"
"01851","Lowell","MA","Zip Code Area","01851","Zip Matches ZCTA"
"01852","Lowell","MA","Zip Code Area","01852","Zip Matches ZCTA"
"01853","Lowell","MA","Post Office or large volume customer","01852","Spatial join to ZCTA"
"01854","Lowell","MA","Zip Code Area","01854","Zip Matches ZCTA"
"01860","Merrimac","MA","Zip Code Area","01860","Zip Matches ZCTA"
"01862","North Billerica","MA","Zip Code Area","01862","Zip Matches ZCTA"
"01863","North Chelmsford","MA","Zip Code Area","01863","Zip Matches ZCTA"
"01864","North Reading","MA","Zip Code Area","01864","Zip Matches ZCTA"
"01865","Nutting Lake","MA","Post Office or large volume customer","01821","Spatial join to ZCTA"
"01866","Pinehurst","MA","Post Office or large volume customer","01821","Spatial join to ZCTA"
"01867","Reading","MA","Zip Code Area","01867","Zip Matches ZCTA"
"01876","Tewksbury","MA","Zip Code Area","01876","Zip Matches ZCTA"
"01879","Tyngsboro","MA","Zip Code Area","01879","Zip Matches ZCTA"
"01880","Wakefield","MA","Zip Code Area","01880","Zip Matches ZCTA"
"01885","West Boxford","MA","Post Office or large volume customer","01921","Spatial join to ZCTA"
"01886","Westford","MA","Zip Code Area","01886","Zip Matches ZCTA"
"01887","Wilmington","MA","Zip Code Area","01887","Zip Matches ZCTA"
"01888","Woburn","MA","Post Office or large volume customer","01801","Spatial join to ZCTA"
"01889","North Reading","MA","Post Office or large volume customer","01864","Spatial join to ZCTA"
"01890","Winchester","MA","Zip Code Area","01890","Zip Matches ZCTA"
"01899","Andover","MA","Post Office or large volume customer","01810","Spatial join to ZCTA"
"01901","Lynn","MA","Zip Code Area","01901","Zip Matches ZCTA"
"01902","Lynn","MA","Zip Code Area","01902","Zip Matches ZCTA"
"01903","Lynn","MA","Post Office or large volume customer","01902","Spatial join to ZCTA"
"01904","Lynn","MA","Zip Code Area","01904","Zip Matches ZCTA"
"01905","Lynn","MA","Zip Code Area","01905","Zip Matches ZCTA"
"01906","Saugus","MA","Zip Code Area","01906","Zip Matches ZCTA"
"01907","Swampscott","MA","Zip Code Area","01907","Zip Matches ZCTA"
"01908","Nahant","MA","Zip Code Area","01908","Zip Matches ZCTA"
"01910","Lynn","MA","Post Office or large volume customer","01905","Spatial join to ZCTA"
"01913","Amesbury","MA","Zip Code Area","01913","Zip Matches ZCTA"
"01915","Beverly","MA","Zip Code Area","01915","Zip Matches ZCTA"
"01921","Boxford","MA","Zip Code Area","01921","Zip Matches ZCTA"
"01922","Byfield","MA","Zip Code Area","01922","Zip Matches ZCTA"
"01923","Danvers","MA","Zip Code Area","01923","Zip Matches ZCTA"
"01929","Essex","MA","Zip Code Area","01929","Zip Matches ZCTA"
"01930","Gloucester","MA","Zip Code Area","01930","Zip Matches ZCTA"
"01931","Gloucester","MA","Post Office or large volume customer","01930","Spatial join to ZCTA"
"01936","Hamilton","MA","Post Office or large volume customer","01982","Spatial join to ZCTA"
"01937","Hathorne","MA","Post Office or large volume customer","01937","Zip Matches ZCTA"
"01938","Ipswich","MA","Zip Code Area","01938","Zip Matches ZCTA"
"01940","Lynnfield","MA","Zip Code Area","01940","Zip Matches ZCTA"
"01944","Manchester","MA","Zip Code Area","01944","Zip Matches ZCTA"
"01945","Marblehead","MA","Zip Code Area","01945","Zip Matches ZCTA"
"01949","Middleton","MA","Zip Code Area","01949","Zip Matches ZCTA"
"01950","Newburyport","MA","Zip Code Area","01950","Zip Matches ZCTA"
"01951","Newbury","MA","Zip Code Area","01951","Zip Matches ZCTA"
"01952","Salisbury","MA","Zip Code Area","01952","Zip Matches ZCTA"
"01960","Peabody","MA","Zip Code Area","01960","Zip Matches ZCTA"
"01961","Peabody","MA","Post Office or large volume customer","01960","Spatial join to ZCTA"
"01965","Prides Crossing","MA","Post Office or large volume customer","01915","Spatial join to ZCTA"
"01966","Rockport","MA","Zip Code Area","01966","Zip Matches ZCTA"
"01969","Rowley","MA","Zip Code Area","01969","Zip Matches ZCTA"
"01970","Salem","MA","Zip Code Area","01970","Zip Matches ZCTA"
"01971","Salem","MA","Post Office or large volume customer","01970","Spatial join to ZCTA"
"01982","South Hamilton","MA","Zip Code Area","01982","Zip Matches ZCTA"
"01983","Topsfield","MA","Zip Code Area","01983","Zip Matches ZCTA"
"01984","Wenham","MA","Zip Code Area","01984","Zip Matches ZCTA"
"01985","West Newbury","MA","Zip Code Area","01985","Zip Matches ZCTA"
"02018","Accord","MA","Post Office or large volume customer","02043","Spatial join to ZCTA"
"02019","Bellingham","MA","Zip Code Area","02019","Zip Matches ZCTA"
"02020","Brant Rock","MA","Post Office or large volume customer","02050","Spatial join to ZCTA"
"02021","Canton","MA","Zip Code Area","02021","Zip Matches ZCTA"
"02025","Cohasset","MA","Zip Code Area","02025","Zip Matches ZCTA"
"02026","Dedham","MA","Zip Code Area","02026","Zip Matches ZCTA"
"02027","Dedham","MA","Post Office or large volume customer","02026","Spatial join to ZCTA"
"02030","Dover","MA","Zip Code Area","02030","Zip Matches ZCTA"
"02032","East Walpole","MA","Zip Code Area","02032","Zip Matches ZCTA"
"02035","Foxboro","MA","Zip Code Area","02035","Zip Matches ZCTA"
"02038","Franklin","MA","Zip Code Area","02038","Zip Matches ZCTA"
"02040","Greenbush","MA","Post Office or large volume customer","02066","Spatial join to ZCTA"
"02041","Green Harbor","MA","Post Office or large volume customer","02050","Spatial join to ZCTA"
"02043","Hingham","MA","Zip Code Area","02043","Zip Matches ZCTA"
"02044","Hingham","MA","Post Office or large volume customer","02043","Spatial join to ZCTA"
"02045","Hull","MA","Zip Code Area","02045","Zip Matches ZCTA"
"02047","Humarock","MA","Post Office or large volume customer","02047","Zip Matches ZCTA"
"02048","Mansfield","MA","Zip Code Area","02048","Zip Matches ZCTA"
"02050","Marshfield","MA","Zip Code Area","02050","Zip Matches ZCTA"
"02051","Marshfield Hills","MA","Post Office or large volume customer","02050","Spatial join to ZCTA"
"02052","Medfield","MA","Zip Code Area","02052","Zip Matches ZCTA"
"02053","Medway","MA","Zip Code Area","02053","Zip Matches ZCTA"
"02054","Millis","MA","Zip Code Area","02054","Zip Matches ZCTA"
"02055","Minot","MA","Post Office or large volume customer","02066","Spatial join to ZCTA"
"02056","Norfolk","MA","Zip Code Area","02056","Zip Matches ZCTA"
"02059","North Marshfield","MA","Post Office or large volume customer","02050","Spatial join to ZCTA"
"02060","North Scituate","MA","Post Office or large volume customer","02066","Spatial join to ZCTA"
"02061","Norwell","MA","Zip Code Area","02061","Zip Matches ZCTA"
"02062","Norwood","MA","Zip Code Area","02062","Zip Matches ZCTA"
"02065","Ocean Bluff","MA","Post Office or large volume customer","02050","Spatial join to ZCTA"
"02066","Scituate","MA","Zip Code Area","02066","Zip Matches ZCTA"
"02067","Sharon","MA","Zip Code Area","02067","Zip Matches ZCTA"
"02070","Sheldonville","MA","Post Office or large volume customer","02093","Spatial join to ZCTA"
"02071","South Walpole","MA","Zip Code Area","02071","Zip Matches ZCTA"
"02072","Stoughton","MA","Zip Code Area","02072","Zip Matches ZCTA"
"02081","Walpole","MA","Zip Code Area","02081","Zip Matches ZCTA"
"02090","Westwood","MA","Zip Code Area","02090","Zip Matches ZCTA"
